bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
S1099,Amended,H Health/Wel,"Read First Time, Referred to Health & Welfare",,2019-03-05,,['Senator Souza'],,HEALTH - Amends existing law to provide for temporary alcohol-drug abuse treatment facilities.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1099/,
S1100,,S Health/Wel,02/12; Reported Printed; referred to Health & Welfare,,,,,,"MEDICAID - Amends existing law to provide for optional enrollment in an employment and training program for certain Medicaid participants, to provide for premium assistance for qualified health plans, to provide for research on waiver opportunities, to provide for a review of Medicaid eligibility expansion, and to provide that expansion will be null and void if federal financial participation is reduced below a certain rate.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1100/,
S1101,,S Educ,02/12; Reported Printed; referred to Education,,,,,,"EDUCATION - Amends and adds to existing law to revise provisions regarding reading instruction and intervention, reading assessments, and literacy intervention, and to establish provisions regarding a performance metric.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1101/,
S1102,,S Educ,02/12; Reported Printed; referred to Education,,,,,,EDUCATION - Amends existing law to revise provisions regarding facilities funds for public charter schools.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1102/,
S1103,,S Educ,02/12; Reported Printed; referred to Education,,,,,,EDUCATION - Adds to existing law to establish the Public Charter School Facilities Program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1103/,
S1104,Amended,LAW,Signed by Governor on 03/29/19; Session Law Chapter 262; Effective: 07/01/2019,2019-03-25,2019-03-12,,"['Senator Anthon', 'Representative Horman']",Signed,EDUCATION - Amends existing law to provide that the State Board of Education may require professional development credits as a condition of teacher certificate renewal but must recognize providing instruction in a professional development course or in a course at an institution of higher education as an option to complete required credits.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1104/,
S1105,,LAW,Signed by Governor on 03/29/19; Session Law Chapter 263; Effective: 07/01/2019,2019-03-22,2019-02-25,,"['Senator Thayn', 'Representative Kerby']",Signed,EDUCATION - Amends existing law to provide advanced opportunities funding for career technical education workforce training.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1105/,
S1106,Amended,LAW,Signed by Governor on 04/04/19; Session Law Chapter 298; Effective: 07/01/2019,2019-03-28,2019-03-21,,"['Senator Lent', 'Representative Boyle', 'Representative DeMordaunt']",Signed,"EDUCATION - Amends existing law to provide for the expansion of virtual, blended, traditional, or other secondary career technical education programs, as approved by the Board of Career Technical Education.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1106/,
S1107,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 174; Effective: 07/01/2019,2019-03-14,2019-02-25,,"['Senator Ward-Engelking', 'Representative Boyle']",Signed,EDUCATION - Repeals a future effective law to retain it as it currently exists.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1107/,
S1108,,H FAILED,Returned from House Failed; to Secretary of Senate,2019-03-19,2019-02-26,,['Senator Mortimer'],,EDUCATION - Amends existing law to revise provisions regarding reimbursement to school districts from the driver training account and to provide for certain scholarships and grants.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1108/,
S1109,Amended,S FAILED,03/04; Read third time in full as amended - FAILED - 17-18-0,,2019-03-04,,,,MOTORCYCLES - Adds to existing law to provide that law enforcement shall not engage in motorcycle profiling.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1109/,
S1110,Amended,LAW,Signed by Governor on 04/02/19; Session Law Chapter 266; Effective: 07/01/2019,2019-03-25,2019-03-12,,"['Senator Cheatham', 'Representative Troy']",Signed,BAIL ENFORCEMENT AGENTS - Amends and adds to existing law to provide requirements for bail enforcement agents.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1110/,
S1111,,LAW,03/21; Signed by Governor on 03/21/19; Session Law Chapter 160; Effective: 01/01/2020,2019-03-14,2019-02-27,,"['Senator Stennett', 'Representative Holtzclaw']",Signed,REVISED UNIFORM LAW ON NOTARIAL ACTS - Adds to and amends existing law to provide for remotely located individuals and communication technology in the Uniform Law on Notarial Acts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1111/,
S1112,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 161; Effective: 07/01/2019,2019-03-14,2019-02-27,,"['Senator Harris', 'Representative Hartgen']",Signed,CODIFIER’S CORRECTIONS - Amends existing law to make codifier’s corrections.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1112/,
S1113,Amended,LAW,04/02; Signed by Governor on 04/02/19; Session Law Chapter 288; Effective: 01/01/2020,2019-03-25,2019-03-28,,"['Senator Lodge', 'Representative Wood']",Signed,"CAMPAIGN FINANCE - Amends existing law to revise campaign finance reporting laws, applies requirements to local campaigns that meet a certain financial threshold and creates a single reporting database for all elections within the Secretary of State’s office.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1113/,
S1114,,S St Aff,02/14; Reported Printed; referred to State Affairs,,,,,,CAMPAIGN FINANCE - Amends existing law to revise definitions and reporting requirements for electioneering communications and independent expenditures.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1114/,
S1115,,LAW,Signed by Governor on 03/07/19; Session Law Chapter 61; Effective: 03/07/2019,2019-03-01,2019-02-25,,"['Senator Johnson', 'Representative Troy']",Signed,APPROPRIATIONS - LEGISLATIVE BRANCH - Relates to the appropriation to the Legislative Branch for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1115/,
S1116,,LAW,Signed by Governor on 03/25/19; Session Law Chapter 218; Effective: Retroactive to 07/01/2018,2019-03-19,2019-02-25,,"['Senator Burgoyne', 'Representative Ehardt']",Signed,LIQUOR ACCOUNT - Amends existing law to revise provisions regarding appropriations for certain fiscal years.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1116/,
S1117,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 162; Effective: 07/01/2019,2019-03-15,2019-02-25,,"['Senator Burgoyne', 'Representative Chaney']",Signed,MALICIOUS HARASSMENT - Amends existing law to revise provisions regarding the granting of protection orders and ex parte temporary protection orders.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1117/,
S1118,,S Jud,02/15; Reported Printed; referred to Judiciary & Rules,,,,,,SENTENCING - Amends existing law to revise the sentencing criteria for placing a defendant on probation or imposing imprisonment.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1118/,
S1119,,LAW,Signed by Governor on 03/22/19; Session Law Chapter 175; Effective: 07/01/2019,2019-03-18,2019-02-25,,"['Senator Anthon', 'Representative Zollinger']",Signed,CIVIL ACTIONS - Amends existing law to provide for an order of renewal for an execution on certain judgments.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1119/,
S1120,,S Jud,02/15; Reported Printed; referred to Judiciary & Rules,,,,,,BAIL - Amends existing law to provide that bail shall be exonerated in certain instances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1120/,
S1121,,S Jud,02/15; Reported Printed; referred to Judiciary & Rules,,,,,,HOSPITALIZATION OF THE MENTALLY ILL - Amends existing law to provide that certain patients may be committed when determined to be dangerous and mentally ill.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1121/,
S1122,,LAW,Signed by Governor on 03/25/19; Session Law Chapter 219; Effective: 07/01/2019,2019-03-19,2019-02-25,,"['Senator Lakey', 'Representative Gannon']",Signed,JUVENILES - Amends existing law to provide for a juvenile probation fee.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1122/,
S1123,,LAW,Signed by Governor on 03/25/19; Session Law Chapter 220; Effective: 07/01/2019,2019-03-19,2019-02-25,,"['Senator Grow', 'Representative Amador']",Signed,"COURTS - Amends existing law to revise the definition of ""debt owed to the court"" and to remove a provision regarding debts of less than fifty dollars.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1123/,
S1124,Amended,S Jud,03/26; Referred to Judiciary & Rules,,,,,,DOMESTIC RELATIONS - Repeals and adds to existing law to establish provisions regarding visitation rights for grandparents and great-grandparents.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1124/,
S1125,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 163; Effective: 07/01/2019,2019-03-14,2019-02-26,,"['Senator Burtenshaw', 'Representative Dayley']",Signed,WAREHOUSES - Amends existing law to provide for electronic negotiable warehouse receipts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1125/,
S1126,Amended,S Transp,04/08; Referred to Transportation,2019-04-02,2019-03-18,,"['Senator Brackett', 'Representative Palmer']",,TRANSPORTATION FUNDING - Amends existing law to extend the Strategic Initiatives Program and the Budget Stabilization Fund.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1126/,
S1127,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 164; Effective: 07/01/2019,2019-03-14,2019-02-28,,"['Senator Burgoyne', 'Representative Hartgen']",Signed,INTERSTATE AGREEMENT ON DETAINERS - Amends existing law to revise a provision regarding the administrator of the agreement on detainers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1127/,
S1128,,LAW,Signed by Governor on 03/07/19; Session Law Chapter 62; Effective: 03/07/2019,2019-03-01,2019-02-25,,"['Senator Ward-Engelking', 'Representative Youngblood']",Signed,APPROPRIATIONS - OITS - Relates to the appropriation to the Office of Information Technology Services for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1128/,
S1129,Amended,LAW,Signed by Governor on 03/25/19; Session Law Chapter 221; Effective: 07/01/2019,2019-03-19,2019-03-05,,"['Senator Heider', 'Representative Zollinger', 'Representative Chew']",Signed,DENTISTS - Amends existing law to provide for dental therapists.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1129/,
S1130,,LAW,Signed by Governor on 03/07/19; Session Law Chapter 63; Effective: 03/07/2019,2019-03-01,2019-02-26,,"['Senator Woodward', 'Representative Horman']",Signed,APPROPRIATIONS - DIVISION OF BUILDING SAFETY - Relates to the appropriation to the Division of Building Safety for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1130/,
S1131,Amended,LAW,Signed by Governor on 03/27/19; Session Law Chapter 236; Effective: 07/01/2019,2019-03-21,2019-03-12,"['Representative Clark Kauffman', 'Representative Scott Syme', 'Representative Jake Ellis', 'Representative Melissa Wintrow', 'Senator Bert Brackett', 'Senator Chuck Winder', 'Senator Fred Martin', 'Senator Jeff Agenbroad']","['Senator Winder', 'Representative Kauffman']",Signed,TRAFFIC ENFORCEMENT - Amends existing law to provide for increased fines regarding overtaking and passing a stopped school bus with activated signals.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1131/,
S1132,,S St Aff,02/22; Reported Printed; referred to State Affairs,,,,,,UNCLAIMED PROPERTY - Amends existing law to provide for broadband service and to provide a certain exemption for a nonprofit corporation.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1132/,
S1133,,LAW,Signed by Governor on 03/28/19; Session Law Chapter 254; Effective: 07/01/2019,2019-03-21,2019-03-04,,"['Senator Lodge', 'Representative McCrostie']",Signed,SPECIAL COMMITTEE ON CRIMINAL JUSTICE REINVESTMENT OVERSIGHT - Amends existing law to revise the date when the committee shall cease to exist.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1133/,
S1134,,LAW,Signed by Governor on 03/25/19; Session Law Chapter 222; Effective: 03/25/2019,2019-03-19,2019-03-04,,"['Senator Thayn', 'Representative Hartgen']",Signed,JURIES - Amends existing law to provide for master and county jury lists.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1134/,
S1135,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 165; Effective: 07/01/2019,2019-03-14,2019-02-28,,"['Senator Johnson', 'Representative Toone']",Signed,APPROPRIATIONS - COMMISSION FOR THE BLIND AND VISUALLY IMPAIRED - Relates to the appropriation to the Commission for the Blind and Visually Impaired for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1135/,
S1136,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 166; Effective: 07/01/2019,2019-03-15,2019-02-28,,"['Senator Crabtree', 'Representative Troy']",Signed,APPROPRIATIONS - OFFICE OF DRUG POLICY - Relates to the appropriation to the Office of Drug Policy for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1136/,
S1137,,S St Aff,02/26; Reported Printed; referred to State Affairs,,,,,,LOBBYING - Amends existing law to revise requirements for lobbyist registration and reporting.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1137/,
S1138,Amended,LAW,Signed by Governor on 04/03/19; Session Law Chapter 292; Effective: 07/01/2019,2019-03-26,2019-03-18,,"['Senator Patrick', 'Representative Syme']",Signed,ELECTRICAL CONTRACTORS AND JOURNEYMEN - Amends existing law to provide for provisional journeyman electricians.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1138/,
S1139,,LAW,Signed by Governor on 03/25/19; Session Law Chapter 198; Effective: 03/25/2019,2019-03-20,2019-03-05,,"['Senator Lee', 'Representative Wintrow']",Signed,APPROPRIATIONS - HEALTH AND WELFARE - MEDICAID - Relates to the appropriation to the Department of Health and Welfare for the Division of Medicaid for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1139/,
S1140,,LAW,Signed by Governor on 03/26/19; Session Law Chapter 225; Effective: 03/26/2019,2019-03-20,2019-03-05,,"['Senator Lee', 'Representative Wintrow']",Signed,APPROPRIATIONS - HEALTH AND WELFARE - Relates to the appropriation to the Department of Health and Welfare for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1140/,
S1141,,LAW,Signed by Governor on 03/19/19; Session Law Chapter 110; Effective: 07/01/2019,2019-03-13,2019-03-05,,"['Senator Johnson', 'Representative Wintrow']",Signed,APPROPRIATIONS - STATE APPELLATE PUBLIC DEFENDER - Relates to the appropriation to the State Appellate Public Defender for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1141/,
S1142,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 193; Effective: 07/01/2019,2019-03-15,2019-03-05,,"['Senator Crabtree', 'Representative Troy']",Signed,APPROPRIATIONS - ENDOWMENT FUND INVESTMENT BOARD - Relates to the appropriation to the Endowment Fund Investment Board for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1142/,
S1143,,LAW,Signed by Governor on 03/18/19; Session Law Chapter 104; Effective: 07/01/2019,2019-03-13,2019-03-05,,"['Senator Burtenshaw', 'Representative Raybould']",Signed,APPROPRIATIONS - LAVA HOT SPRINGS FOUNDATION - Relates to the appropriation to the Lava Hot Springs Foundation for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1143/,
S1144,,LAW,Signed by Governor on 03/18/19; Session Law Chapter 105; Effective: 07/01/2019,2019-03-13,2019-03-05,,"['Senator Burtenshaw', 'Representative Syme']",Signed,APPROPRIATIONS - COMMISSION OF PARDONS AND PAROLE - Relates to the appropriation to the Commission of Pardons and Parole for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1144/,
S1145,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 167; Effective: 07/01/2019,2019-03-14,2019-03-06,,"['Senator Burtenshaw', 'Representative Kauffman']",Signed,APPROPRIATIONS - AGRICULTURAL RESEARCH AND COOPERATIVE EXTENSION SERVICE - Relates to the appropriation to the Agricultural Research and Cooperative Extension Service for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1145/,
S1146,,LAW,Signed by Governor on 03/28/19; Session Law Chapter 253; Effective: 07/01/2019,2019-03-25,2019-03-08,,"['Senator Lakey', 'Representative Hartgen']",Signed,JUDGES - Amends existing law to revise a provision regarding the salary of justices of the Supreme Court.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1146/,
S1147,,LAW,Signed by Governor on 03/18/19; Session Law Chapter 106; Effective: 07/01/2019,2019-03-13,2019-03-08,,"['Senator Lee', 'Representative Anderson']",Signed,APPROPRIATIONS - DEPARTMENT OF FINANCE - Relates to the appropriation to the Department of Finance for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1147/,
S1148,,LAW,Signed by Governor on 03/18/19; Session Law Chapter 107; Effective: 07/01/2019,2019-03-13,2019-03-08,,"['Senator Grow', 'Representative Anderson']",Signed,APPROPRIATIONS - BOARD OF TAX APPEALS - Relates to the appropriation to the Board of Tax Appeals for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1148/,
S1149,,LAW,Signed by Governor on 03/18/19; Session Law Chapter 108; Effective: 07/01/2019,2019-03-13,2019-03-08,,"['Senator Crabtree', 'Representative Amador']",Signed,APPROPRIATIONS - PUBLIC UTILITIES COMMISSION - Relates to the appropriation to the Public Utilities Commission for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1149/,
S1150,,LAW,Signed by Governor on 03/18/19; Session Law Chapter 109; Effective: 07/01/2019,2019-03-13,2019-03-08,,"['Senator Johnson', 'Representative Anderson']",Signed,APPROPRIATIONS - DEPARTMENT OF INSURANCE - Relates to the appropriation to the Department of Insurance for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1150/,
S1151,,LAW,Signed by Governor on 03/28/19; Session Law Chapter 252; Effective: 07/01/2019,2019-03-22,2019-03-13,"['Representative Fred Wood', 'Senator Bert Brackett']","['Senator Brackett', 'Representative Wood']",Signed,FISH AND GAME - Amends existing law to revise conditions and requirements associated with the payment of certain damages caused by depredation.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1151/,
S1152,,LAW,Signed by Governor on 03/28/19; Session Law Chapter 246; Effective: 07/01/2019,2019-03-22,2019-03-11,,"['Senator Anthon', 'Representative Kauffman']",Signed,UNCLAIMED PROPERTY - Amends existing law to provide for broadband service and to provide a certain exemption for a nonprofit corporation.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1152/,
S1153,,LAW,Signed by Governor on 04/03/19; Session Law Chapter 290; Effective: 07/01/2019,2019-03-27,2019-03-12,,"['Senator Harris', 'Representative Barbieri']",Signed,LOBBYING - Amends existing law to revise requirements for lobbyist registration and reporting.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1153/,
S1154,,S St Aff,03/04; Reported Printed; referred to State Affairs,,,,,,EXPLODING TARGETS - Adds to existing law to provide restrictions regarding the use of exploding targets and incendiary or tracer ammunition.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1154/,
S1155,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 194; Effective: 07/01/2019,2019-03-18,2019-03-08,,"['Senator Ward-Engelking', 'Representative Raybould']",Signed,APPROPRIATIONS - PUBLIC TELEVISION - Relates to the appropriation to Idaho Public Television for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1155/,
S1156,,LAW,Signed by Governor on 03/28/19; Session Law Chapter 251; Effective: 07/01/2019,2019-03-22,2019-03-08,,"['Senator Johnson', 'Representative Horman']",Signed,APPROPRIATIONS - ATTORNEY GENERAL - Relates to the appropriation to the Attorney General for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1156/,
S1157,,LAW,Signed by Governor on 04/09/19; Session Law Chapter 323; Effective: 04/09/2019 SECTION 2;; 07/01/2019 SECTION 1,2019-04-05,2019-03-08,,"['Senator Agenbroad', 'Representative Raybould']",Signed,APPROPRIATIONS - CATASTROPHIC HEALTH CARE PROGRAM - Relates to the appropriation to the Catastrophic Health Care Program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1157/,
S1158,,LAW,Signed by Governor on 03/19/19; Session Law Chapter 111; Effective: 07/01/2019,2019-03-13,2019-03-08,,"['Senator Agenbroad', 'Representative Anderson']",Signed,APPROPRIATIONS - PUBLIC DEFENSE COMMISSION - Relates to the appropriation to the Public Defense Commission for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1158/,
S1159,Amended,VETOED,Recommitted to State Affairs,2019-03-29,2019-03-22,"['Representative Scott Bedke', 'Representative Mike Moyle', 'Representative Jason Monks', 'Representative Megan Blanksma', 'Representative Randy Armstrong', 'Representative Brent Crane', 'Representative Gayann De', 'Representative Sage Dixon', 'Representative Steven Harris']","['Senator Grow', 'Representative Dixon']",Vetoed,INITIATIVES - Amends and adds to existing law to revise ballot initiative requirements.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1159/,
S1160,,S St Aff,03/06; Reported Printed; referred to State Affairs,,,,,,ALCOHOL - Adds to and amends existing law to revise provisions regarding the retail sale of liquor by the drink and to provide for clerk and server training.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1160/,
S1161,,S Jud,03/06; Reported Printed; referred to Judiciary & Rules,,,,,,UNIFORM CONTROLLED SUBSTANCES - Amends existing law to revise penalties for trafficking in heroin and to provide penalties for trafficking in fentanyl.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1161/,
S1162,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 173; Effective: 07/01/2019,2019-03-15,2019-03-11,,"['Senator Agenbroad', 'Representative Syme']",Signed,APPROPRIATIONS - DEPARTMENT OF CORRECTION - Relates to the appropriation to the Department of Correction for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1162/,
S1163,,LAW,Signed by Governor on 03/28/19; Session Law Chapter 245; Effective: 03/28/2019,2019-03-21,2019-03-11,,"['Senator Agenbroad', 'Representative Wintrow']",Signed,APPROPRIATIONS - HEALTH AND WELFARE - Relates to the appropriation to the Department of Health and Welfare for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1163/,
S1164,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 195; Effective: 07/01/2019,2019-03-15,2019-03-11,,"['Senator Burtenshaw', 'Representative Troy']",Signed,APPROPRIATIONS - SUPREME COURT - Relates to the appropriation to the Supreme Court for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1164/,
S1165,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 168; Effective: 03/21/2019 SECTION 6;; 07/01/2019 all other SECTIONS,2019-03-15,2019-03-11,,"['Senator Ward-Engelking', 'Representative Troy']",Signed,APPROPRIATIONS - HEALTH EDUCATION PROGRAMS - Relates to the appropriation to the State Board of Education and the Board of Regents of the University of Idaho for Health Education Programs for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1165/,
S1166,,LAW,Signed by Governor on 03/29/19; Session Law Chapter 264; Effective: 03/29/2019,2019-03-26,2019-03-11,,"['Senator Lee', 'Representative Syme']",Signed,APPROPRIATIONS - IDAHO STATE POLICE - Relates to the appropriation to the Idaho State Police for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1166/,
S1167,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 169; Effective: 07/01/2019,2019-03-15,2019-03-11,,"['Senator Johnson', 'Representative Wintrow']",Signed,APPROPRIATIONS - COMMISSION ON AGING - Relates to the appropriation to the Commission on Aging for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1167/,
S1168,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 170; Effective: 07/01/2019,2019-03-15,2019-03-11,,"['Senator Johnson', 'Representative Anderson']",Signed,APPROPRIATIONS - DIVISION OF FINANCIAL MANAGEMENT - Relates to the appropriation to the Division of Financial Management for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1168/,
S1169,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 171; Effective: 07/01/2019,2019-03-15,2019-03-11,,"['Senator Johnson', 'Representative Syme']",Signed,APPROPRIATIONS - IDAHO STATE LOTTERY - Relates to the appropriation to the Idaho State Lottery for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1169/,
S1170,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 196; Effective: 07/01/2019,2019-03-18,2019-03-12,,"['Senator Burtenshaw', 'Representative Syme']",Signed,APPROPRIATIONS - MILITARY DIVISION - Relates to the appropriation to the Military Division for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1170/,
S1171,,LAW,Signed by Governor on 04/11/19; Session Law Chapter 325; Effective: 07/01/2019,2019-04-09,2019-03-11,,"['Senator Agenbroad', 'Representative Amador']",Signed,APPROPRIATIONS - HEALTH AND WELFARE - MEDICAID - Relates to the appropriation to the Department of Health and Welfare for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1171/,
S1172,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 172; Effective: 07/01/2019,2019-03-15,2019-03-11,,"['Senator Johnson', 'Representative Anderson']",Signed,APPROPRIATIONS - DIVISION OF HUMAN RESOURCES - Relates to the appropriation to the Division of Human Resources for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1172/,
S1173,,LAW,Signed by Governor on 04/11/19; Session Law Chapter 324; Effective: 07/01/2019,2019-04-09,2019-03-11,,"['Senator Lee', 'Representative Wintrow']",Signed,APPROPRIATIONS - HEALTH AND WELFARE - BEHAVIORAL HEALTH SERVICES - Relates to the appropriation to the Department of Health and Welfare for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1173/,
S1174,,LAW,Signed by Governor on 04/02/19; Session Law Chapter 289; Effective: 07/01/2019,2019-03-27,2019-03-11,,"['Senator Agenbroad', 'Representative Wintrow']",Signed,APPROPRIATIONS - HEALTH AND WELFARE - WELFARE DIVISION - Relates to the appropriation to the Department of Health and Welfare for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1174/,
