bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
S1138,,LAW,04/08; Signed by Governor on 04/08/09; Session Law Chapter 140; Effective: 01/01/09,2009-03-27,2009-03-16,,"['Senator Hill', 'Representative Sayler']",Signed,SECTION 42 LOW INCOME PROPERTIES - Adds to existing law  to provide for market value for assessment purposes of Section 42 Low Income Properties and to provide procedures.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1138/,
S1139,,S Loc Gov,03/06; Reported Printed; referred to Local Government & Taxation,,,,,,LOCAL LAND USE PLANNING - Repeals and adds to existing law relating to local land use planning to provide for the effect on zoning  when part of a parcel is taken or purchased for right-of-way.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1139/,
S1140,Amended,H Rev/Tax,"Read First Time, Referred to Revenue & Taxation",,2009-04-09,,['Senator Davis'],,EXEMPTIONS FROM ATTACHMENT - Amends existing law to provide additional exemptions and value of certain personal property from attachment.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1140/,
S1141,Amended,LAW,04/22; Signed by Governor on 04/22/09; Session Law Chapter 201; Effective: 04/15/09,2009-04-10,2009-04-01,,"['Senator Siddoway', 'Representative Wood', 'Representative Hagedorn']",Signed,FISH AND GAME - FEES - Amends and repeals existing law relating to fish and game to revise license fees; to provide legislative intent relating to certain monitoring; and to provide for otter tags and fees.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1141/,
S1142,,LAW,Signed by Governor on 04/13/09; Session Law Chapter 161; Effective: 07/01/2009,2009-04-01,2009-03-19,,"['Senator McKenzie', 'Representative Luker']",Signed,OPEN PUBLIC MEETINGS - Amends existing law relating to open public meetings to amend provisions relating to notice requirements for meetings and agendas; to revise provisions relating to the written minutes of meetings; to revise provisions relating to executive sessions; and to revise provisions relating to violations.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1142/,
S1143,,S St Aff,03/09; Reported Printed; referred to State Affairs,,,,,,PUBLIC UTILITIES COMMISSION - Amends and repeals existing law relating to public utilities regulation to revise Public Utilities Commission authority regarding rates and to revise procedures before the Commission.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1143/,
S1144,,H St Aff,"Read First Time, Referred to State Affairs",,2009-03-30,,['Senator Heinrich'],,FIRE PROTECTION BOARD - Amends existing law relating to the Fire Protection Board to delete certain residence requirements relating to Fire Protection District Commissioners and to revise provisions relating to when the oath of office of Fire Protection Commissioners shall be taken.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1144/,
S1145,,LAW,Signed by Governor on 04/22/09; Session Law Chapter 202; Effective: 07/01/2009,2009-04-10,2009-03-30,,"['Senator Jorgenson', 'Representative Palmer']",Signed,"FIREARMS - EXPLOSIVES - DEADLY WEAPONS - Amends existing law relating to firearms, explosives and other deadly weapons to provide that certain information and records are confidential and exempt from disclosure.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1145/,
S1146,,LAW,Signed by Governor on 04/17/09; Session Law Chapter 190; Effective: 07/01/2009,2009-04-07,2009-03-20,,"['Senator Lodge', 'Senator Hammond', 'Representative Thompson']",Signed,FOOD ESTABLISHMENTS - Amends existing law relating to food establishments to define additional terms; to permit the Department of Health and Welfare’s designated regulatory authority to charge food establishments a licensing fee; to revise license fees for specified food establishments; to provide terms and conditions on certain licenses; and to remove reference to the Food Safety Fund.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1146/,
S1147,Amended,H 1st Rdg,"Received from the Senate, Filed for First Reading",,2009-05-08,,['Senator Winder'],,DESIGN-BUILD HIGHWAY PROJECTS - CONTRACTS - Amends and adds to existing law to define terms and to provide procedures for awarding design-build contracts for highway transportation projects.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1147/,
S1148,,H FAILED,04/16; Returned from House Failed; to Secretary of Senate,2009-04-15,2009-03-26,,['Senator McKenzie'],,"ALCOHOL - RETAIL SALE OF LIQUOR BY THE DRINK - Amends, repeals and adds to existing law relating to alcohol to revise provisions relating to the retail sale of liquor by the drink; to revise provisions governing the sale of beer;  to revise provisions governing the County Option Kitchen and Table Wine Act; to provide for clerk and server training; and to provide for the Idaho Division of Alcohol Beverage Licensing and Regulation.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1148/,
S1149,,H Held at Desk,"Read First Time, Held at Desk",,2009-04-09,,['Senator Schroeder'],,FISH AND GAME - Amends existing law relating to fish and game to authorize the Fish and Game Commission to adopt rules governing the collection of fees to recover costs relating to the performance of certain technical services provided by the department regarding land and water use and to provide for fees.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1149/,
S1150,Amended,H 2nd Rdgaa,05/08; Read first time as amended in House; Filed for Second Reading,,2009-03-26,,['Senator Goedde'],,MOTOR VEHICLES - Amends existing law relating to abandoned motor vehicles.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1150/,
S1151,,LAW,Signed by Governor on 04/17/09; Session Law Chapter 175; Effective: 07/01/2009,2009-04-08,2009-03-26,,"['Senator Keough', 'Representative Rusche']",Signed,"PAYDAY LOANS - Amends existing law to provide that a payday loan made in this state in violation of the licensing requirement of the Department of Finance is void, uncollectible and unenforceable to provide that for any such payday loan the debtor is not obligated to pay the principal or any fee associated with such payday loan, to provide procedures, and to provide for cease and desist actions by the Director of the Department of Finance.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1151/,
S1152,,LAW,Signed by Governor on 05/07/09; Session Law Chapter 312; Effective: 07/01/2009,2009-05-04,2009-03-26,,"['Senator Davis', 'Representative Thayn']",Signed,WORKER’S COMPENSATION - Amends existing law to provide that worker’s compensation benefits payable to a resident of this state under the worker’s compensation laws of any other state shall not be assignable and shall be exempt from execution with exceptions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1152/,
S1153,,LAW,Signed by Governor on 04/17/09; Session Law Chapter 184; Effective: 07/01/2009,2009-04-07,2009-03-27,,"['Senator Bock', 'Representative Jaquet']",Signed,"DRIVING UNDER THE INFLUENCE - Amends existing law relating to driving under the influence to provide that certain offenders enrolled in drug court shall be eligible for restricted noncommercial driving privileges under certain conditions; to revise information required to be given to offenders; to revise penalties for excessive alcohol concentration; and to revise penalties related to driving under the influence of alcohol, drugs or other intoxicating substances.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1153/,
S1154,,LAW,04/17; Signed by Governor on 04/17/09; Session Law Chapter 185; Effective: 04/17/09,2009-04-07,2009-03-30,,"['Senator Mortimer', 'Representative Shirley', 'Representative Hartgen']",Signed,SCHOOL DISTRICTS - BONDS - Amends existing law relating to fiscal affairs of school districts; to revise provisions relating to the state’s guaranty of a school district’s eligible bonds; to revise provisions relating to the monitoring of the fiscal solvency of school districts; to revise payment interception provisions; and to revise provisions relating to the Credit Enhancement Program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1154/,
S1155,,S St Aff,03/18; Reported Printed; referred to State Affairs,,,,,,"EMPLOYMENT - UNAUTHORIZED ALIENS - Amends and adds to existing law relating to employment of unauthorized aliens to revise the amount of a fine and to provide for a misdemeanor; to prohibit employment of unauthorized aliens, to provide provisions relating to the filing and investigation of a complaint, to provide for certain notice, to provide provisions relating to actions against certain employers, to provide for penalties, to provide that the Attorney General shall maintain a database of certain court orders, to provide for application of federal law, to provide for exceptions and an affirmative defense, to require political subdivisions to verify employment authorizations, to provide provisions relating to the award of certain contracts; and to provide provisions relating to notice from the state tax commission to certain employers.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1155/,
S1156,,H Held at Desk,"Read First Time, Held at Desk",,2009-04-02,,"['Senator Davis', 'Senator Kelly']",,"SUNSHINE LAW - Adds to existing law to provide for a financial disclosure statement for public officers and candidates for public office to be filed with the Secretary of State, to provide a duty to file, to provide the contents of the statement and to provide penalties.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1156/,
S1157,,S St Aff,03/19; Reported Printed; referred to State Affairs,,,,,,CITIES - CONSOLIDATION - Amends existing law to provide that when cities are consolidated the new name may be mutually agreed upon; and to provide in the ballot question regarding consolidation of cities that the name of the proposed new city shall be listed.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1157/,
S1158,,LAW,Signed by Governor on 04/17/09; Session Law Chapter 177; Effective: 07/01/2009,2009-04-07,2009-03-26,,"['Senator Cameron', 'Representative Wood', 'Representative Rusche']",Signed,MEDICALLY INDIGENT PROGRAM - Amends and adds to existing law relating to the medically indigent to provide certain Department of Health and Welfare responsibilities for the Medically Indigent Program; to revise county and administrator responsibilities for the program; and to provide legislative intent.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1158/,
S1159,,H FAILED,04/08; Returned from House Failed; to Secretary of Senate,2009-04-07,2009-03-27,,['Senator Goedde'],,EDUCATION - Amends law relating to education to provide for a calculation of support units for certain school districts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1159/,
S1160,,S Transp,03/20; Reported Printed; referred to Transportation,,,,,,DEPARTMENT OF TRANSPORTATION - DIRECTOR - APPOINTMENT - Amends existing law relating to the director of the Idaho Transportation Department; to provide that the Director of the Idaho Transportation Department shall be appointed by and serve at the pleasure of the Governor with the advice and consent of the Senate.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1160/,
S1161,,H Loc Gov,"Read First Time, Referred to Local Government",,2009-03-26,,['Senator Davis'],,ELECTRONIC RECORDING COMMISSION - Amends existing law relating to the Electronic Recording Commission to provide for location of the commission in the office of the Secretary of State and to provide a certain duty of the commission members.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1161/,
S1162,,H Held at Desk,"Read First Time, Held at Desk",,2009-04-09,,['Senator Coiner'],,"DOMESTIC WATER SYSTEMS - Amends existing law relating to domestic water systems to revise provisions relating to the storage, treatment and transmission of domestic water.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1162/,
S1163,,S Com/HuRes,03/27; Reported Printed; referred to Commerce & Human Resources,,,,,,"MOTOR VEHICLES - Amends existing law relating to motor vehicles and financial responsibility to revise the definition of ""proof of financial responsibility.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1163/,
S1164,,S Com/HuRes,03/27; Reported Printed; referred to Commerce & Human Resources,,,,,,"CASUALTY INSURANCE CONTRACTS - Amends existing law relating to casualty insurance contracts to revise the definition of ""underinsured motor vehicle.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1164/,
S1165,,LAW,Signed by Governor on 04/24/09; Session Law Chapter 239; Effective: 07/01/2009,2009-04-16,2009-04-09,,"['Senator Goedde', 'Representative Shirley']",Signed,PUBLIC SCHOOLS - RURAL SCHOOL DISTRICTS - Adds to existing law relating to public schools to provide that certain school districts shall be considered rural school districts and to provide that certain public charter schools shall be considered rural public charter schools.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1165/,
S1166,Amended,LAW,05/06; Signed by Governor on 05/06/09; Session Law Chapter 294; Effective: 05/06/09 Section 1;; 01/01/03 Section 2,2009-04-29,2009-04-16,,"['Senator Goedde', 'Representative Black']",Signed,STATE INSURANCE FUND - Adds to and repeals existing law relating to the State Insurance Fund.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1166/,
S1167,,LAW,Signed by Governor on 04/24/09; Session Law Chapter 240; Effective: 07/01/2009,2009-04-16,2009-04-09,,"['Senator Brackett', 'Representative Pence']",Signed,WATER RESOURCE BOARD - Amends existing law relating to water to provide that project proposals relating to the diversion of certain natural flow water for specified managed recharge projects must be submitted to the Water Resource Board for approval or disapproval.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1167/,
S1168,,S Res/Env,03/30; Reported Printed; referred to Resources & Environment,,,,,,"GROUND WATER RECHARGE - Amends and repeals existing law relating to ground water recharge to authorize the Director of the Department of Water Resources to issue certain permits and licenses, to provide for the regulation of water rights for recharge purposes and to authorize the director to approve, disapprove or require alterations in methods employed to implement ground water recharge.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1168/,
S1169,,LAW,Signed by Governor on 04/24/09; Session Law Chapter 241; Effective: 07/01/2009,2009-04-16,2009-04-09,,"['Senator Coiner', 'Representative Raybould']",Signed,"PUBLIC UTILITIES COMMISSION - SWAN FALLS AGREEMENT - WATER RIGHTS - Adds to existing law relating to the Idaho Public Utilities Commission and electric utility water rights to provide that the Public Utilities Commission shall have no jurisdiction to consider certain issues and shall accept as reasonable and in the public interest for all purposes Article II of the Framework Reaffirming the Swan Falls Settlement in any proceedings before the Commission; and to provide that implementation of provisions of Article II of the Framework Reaffirming the Swan Falls Settlement shall not constitute a sale, assignment, conveyance or transfer as specified.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1169/,
S1170,,LAW,04/17; Signed by Governor on 04/17/09; Session Law Chapter 183; Effective: 04/17/09 Section 4;; 07/01/09 All other sections,2009-04-08,2009-04-02,,"['Senator Mortimer', 'Representative Jaquet']",Signed,"APPROPRIATIONS - DEPARTMENT OF FINANCE - Appropriates $5,517,900 to the Department of Finance for fiscal year 2010; and limits the number of full-time equivalent positions to 54.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1170/,
S1171,,LAW,04/17; Signed by Governor on 04/17/09; Session Law Chapter 182; Effective: 04/17/09 Section 6;; 07/01/09 All other sections,2009-04-08,2009-04-03,,"['Senator Hammond', 'Representative Patrick']",Signed,"APPROPRIATIONS - ENDOWMENT FUND INVESTMENT BOARD - Appropriates $594,200 to the Endowment Fund Investment Board for fiscal year 2010; limits the number of full-time equivalent positions to 4; provides a continuous appropriation for consulting fees, bank custodial fees, and portfolio related costs; provides legislative intent regarding the tranfer of moneys from the various earnings reserve funds to the income funds; and directs a salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1171/,
S1172,,LAW,04/17; Signed by Governor on 04/17/09; Session Law Chapter 181; Effective: 04/17/09 Section 4;; 07/01/09 All other sections,2009-04-08,2009-04-03,,"['Senator Bilyeu', 'Representative McGeachin']",Signed,"APPROPRIATIONS - LAVA HOT SPRINGS FOUNDATION - Appropriates $1,625,800 to the Lava Hot Springs Foundation, limits the number of full-time equivalent positions to 11, and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1172/,
S1173,,LAW,04/17; Signed by Governor on 04/17/09; Session Law Chapter 180; Effective: 04/17/09 Section 4;; 07/01/09 All other sections,2009-04-08,2009-04-03,,"['Senator Bilyeu', 'Representative Ringo']",Signed,"APPROPRIATIONS - BOARD OF TAX APPEALS - Appropriates $506,500 to the Board of Tax Appeals; limits the number of full-time equivalent positions to 6; and directs a 5% reduction in personnel costs.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1173/,
S1174,,LAW,04/17; Signed by Governor on 04/17/09; Session Law Chapter 179; Effective: 04/17/09 Sections 4 & 5;; 07/01/09 All other sections,2009-04-08,2009-04-03,,"['Senator Mortimer', 'Representative Bolz']",Signed,"APPROPRIATIONS - STATE TAX COMMISSION - Appropriates $32,092,600 to the State Tax Commission; limits the number of full-time equivalent positions to 413.5; directs a 5% presonnel cost reduction; and reduces the Tax Commissioner salaries by 3%.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1174/,
S1175,Amended,VETOED,Recommitted to Resources & Environment,2009-04-16,2009-04-09,,"['Senator Siddoway', 'Representative Boyle']",Vetoed,"FISH AND GAME - Amends existing law relating to fish and game to provide that the department shall take specified action relating to the relocation of bighorn sheep, to state a policy of the state of Idaho, to provide for the relocation or control of certain bighorn sheep by the Director of the Department of Fish and Game and to delete reference to provisions relating to the employment of certain veterinarians by the Department of Agriculture.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1175/,
S1176,,VETOED,Recommitted to Finance,2009-04-14,2009-04-09,,"['Senator Brackett', 'Representative Wood']",Vetoed,"APPROPRIATIONS - OFFICE OF SPECIES CONSERVATION - Appropriates $23,006,700 to the Office of Species Conservation for fiscal year 2010; limits the number of full-time equivalent positions to 8; and directs a 5% personnel cost reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1176/,
S1177,,VETOED,Recommitted to Finance,2009-04-14,2009-04-09,,"['Senator Siddoway', 'Representative Eskridge']",Vetoed,"APPROPRIATIONS - FISH AND GAME DEPARTMENT - Appropriates $73,368,000 to the Department of Fish and Game for fiscal year 2010; limits the number of full-time equivalent positions to 528; directs the transfer of $200,000 from the Winter Feeding Fund to the Depredation Control Fund; and directs a salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1177/,
S1178,,VETOED,Recommitted to Finance,2009-04-14,2009-04-09,,"['Senator Broadsword', 'Representative Eskridge']",Vetoed,"APPROPRIATIONS - DEPARTMENT OF PARKS AND RECREATION - Appropriates $36,446,200 to the Department of Parks and Recreation for fiscal year 2010; limits the number of full-time equivalent positions to 164.5; allows certain transfers between programs; provides reappropriation authority for the Capital Development Program; and directs a 5% personnel cost reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1178/,
S1179,,VETOED,Recommitted to Finance,2009-04-14,2009-04-09,,"['Senator Brackett', 'Representative Eskridge']",Vetoed,"APPROPRIATIONS - ENERGY RESOURCES OFFICE - Appropriates $18,850,800 to the Office of Energy Resources for FY 2010; limits the number of full-time equivalent positions to 18; and directs a 5% salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1179/,
S1180,,LAW,04/23; Signed by Governor on 04/23/09; Session Law Chapter 208; Effective: 04/23/09 Section 5;; 07/01/09 All other sections,2009-04-14,2009-04-09,,"['Senator Broadsword', 'Representative Bolz']",Signed,"APPROPRIATIONS - DIVISION OF PUBLIC WORKS - PERMANENT BUILDING FUND - Appropriates $27,438,600 to the Public Works Division, Permanent Building Fund, for fiscal year 2010.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1180/,
S1181,,VETOED,Recommitted to Finance,2009-04-14,2009-04-09,,"['Senator Hammond', 'Representative Bayer']",Vetoed,"APPROPRIATIONS - STATE BOARD OF EDUCATION - Appropriates $4,029,000 to the State Board of Education for the Office of the State Board of Education; limits the number of full-time equivalent positions to 23.5;  provides legislative intent on personnel costs; directs salary reductions; and provides for an emergency clause for the implementation of the salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1181/,
S1182,Amended,H 2nd Rdgaa,05/08; Read first time as amended in House; Filed for Second Reading,,2009-04-16,,['Senator McGee'],,MOTOR VEHICLES - LICENSE PLATES - SPECIAL - REQUIREMENTS TO PARTICIPATE - Amends and adds to existing law relating to motor vehicle registration and license plates to provide that any organization seeking to participate in the special license plate program shall be required to complete an application process.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1182/,
S1183,,LAW,Signed by Governor on 05/06/09; Session Law Chapter 287; Effective: 07/01/2009,2009-04-27,2009-04-09,,"['Senator McGee', 'Representative Wood']",Signed,MOTOR VEHICLE REGISTRATION - Amends existing law relating to motor vehicle registration to provide for provisions relating to wrecker plates and to provide for the display of a wrecker plate.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1183/,
S1184,,LAW,Signed by Governor on 04/30/09; Session Law Chapter 252; Effective: 07/01/2009,2009-04-22,2009-04-14,,"['Senator Geddes', 'Representative Loertscher']",Signed,COMMISSION FOR REAPPORTIONMENT - Amends existing law relating to the Commission for Reapportionment to provide that a person who has served on a Commission for Reapportionment shall be precluded from serving on a future Commission for Reapportionment unless the commission is reconstituted because a court of competent jurisdiction has invalidated a plan of the commission and the commission is required to meet to complete a future reapportionment or redistricting plan and to clarify the date of application on the limitation; and to revise criteria for reapportionment or redistricting plans.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1184/,
S1185,,LAW,Signed by Governor on 04/24/09; Session Law Chapter 242; Effective: 07/01/2009,2009-04-16,2009-04-09,,"['Senator Cameron', 'Representative Wood']",Signed,"GROUND WATER RECHARGE - Amends and repeals existing law relating to ground water recharge to authorize the Director of the Department of Water Resources to issue certain permits and licenses; to provide for the regulation and reduction of the amount of water authorized to be diverted for recharge purposes; to provide that the director may fix a term of years in certain permits or licenses during which the amount of water authorized to be diverted shall not be reduced; to authorize the director to approve, disapprove or require alterations in methods employed to achieve ground water recharge; and to provide that the director shall order the cessation of operations under certain circumstances.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1185/,
S1186,,LAW,Signed by Governor on 04/22/09; Session Law Chapter 203; Effective: 07/01/2009,2009-04-10,2009-04-07,,"['Senator Hammond', 'Representative Eskridge']",Signed,"HIGHWAY PROJECTS - GARVEE BONDING AUTHORITY - Provides bonding authority in a principal amount to finance $82,000,000 of highway transportation projects and provide intent language regarding the use of bond proceeds.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1186/,
S1187,,Lay on Table,Motion to Lay on the Table - PASSED,2009-04-14,2009-04-09,,"['Senator LeFavour', 'Representative McGeachin']",,"APPROPRIATIONS - HUMAN RIGHTS COMMISSION - Appropriates $880,000 to the Office of the Governor for the Human Rights Commission for fiscal year 2010; and limits the number of full-time equivalent positions to 11.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1187/,
S1188,,VETOED,Recommitted to Finance,2009-04-14,2009-04-09,,"['Senator Bair', 'Representative Eskridge']",Vetoed,"APPROPRIATIONS - PUBLIC UTILITIES COMMISSION - Appropriates $4,962,200 for the Public Utilities Division for fiscal year 2010; limits the number of authorized full-time equivalent positions to 49; directs the reduction of personnel costs, and declares an emergency.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1188/,
S1189,,VETOED,Recommitted to Finance,2009-04-14,2009-04-09,,"['Senator Bair', 'Representative Ringo']",Vetoed,"APPROPRIATIONS - PUBLIC EMPLOYEE RETIREMENT SYSTEM - Appropriates $7,213,500 to the Public Employee Retirement System for fiscal year 2010; limits the number of full-time equivalent positions to 65; clarifies the appropriation for the Portfolio Investment Program; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1189/,
S1190,,VETOED,Recommitted to Finance,2009-04-14,2009-04-09,,"['Senator Siddoway', 'Representative Bolz']",Vetoed,"APPROPRIATIONS - IDAHO STATE POLICE - Appropriates $65,877,900 to the Idaho State Police for fiscal year 2010; limits the number of full-time equivalent positions to 549.07; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1190/,
S1191,,Lay on Table,Motion to Lay on the Table - PASSED,2009-04-14,2009-04-09,,"['Senator LeFavour', 'Representative Bolz']",,"APPROPRIATIONS - STATE APPELLATE PUBLIC DEFENDER - Appropriates $2,145,700 to the Office of State Appellate Public Defender for fiscal year 2010; limits authorized full-time equivalent positions to 21; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1191/,
S1192,,Lay on Table,Motion to Lay on the Table - PASSED,2009-04-16,2009-04-10,,"['Senator Bair', 'Representative Bolz']",,"APPROPRIATIONS - DEPARTMENT OF CORRECTION - Appropriates $169,565,000 to the Department of Correction for fiscal year 2010; limits the number of authorized full-time equivalent positions to 1,626.80; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1192/,
S1193,,LAW,"04/23; Signed by Governor on 04/23/09; Session Law Chapter 209; Effective: 04/23/09 Sections 3, 4 & 6;; 07/01/09 All other sections",2009-04-16,2009-04-10,,"['Senator Mortimer', 'Representative Bolz']",Signed,"APPROPRIATIONS - ATTORNEY GENERAL - Appropriates $19,103,700 to the Attorney General for fiscal year 2010; limits the authorized full-time equivalent positions to 207.15; transfers moneys from the Department of Fish and Game to the Attorney General for fiscal year 2009; transfers moneys from the Bureau of Occupational Licenses to the Attorney General for fiscal year 2009; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1193/,
S1194,,Lay on Table,Motion to Lay on the Table - PASSED,2009-04-16,2009-04-10,,"['Senator Hammond', 'Representative Bayer']",,"APPROPRIATIONS - EDUCATIONAL PUBLIC BROADCASTING - Appropriates $2,612,600 to the Idaho Educational Public Broadcasting System; limits the number of full-time equivalent positions to 33; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1194/,
S1195,,Lay on Table,Motion to Lay on the Table - PASSED,2009-04-16,2009-04-10,,"['Senator Broadsword', 'Representative Jaquet']",,"APPROPRIATIONS - SELF-GOVERNING AGENCIES - MEDICAL BOARDS, REGULATORY BOARDS - Appropriates $10,523,600 to the Self-Governing Agencies for the Medical Boards and the Regulatory Boards; limits the number of full-time equivalent positions to 102.3; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1195/,
S1196,,S St Aff,04/08; Reported Printed; referred to State Affairs,,,,,,"EMPLOYMENT - UNAUTHORIZED ALIENS - Amends and adds to existing law relating to employment of unauthorized aliens to revise the amount of a fine and to provide for a misdemeanor; to prohibit employment of unauthorized aliens, to provide provisions relating to the filing and investigation of a complaint, to provide for certain notice, to provide provisions relating to actions against certain employers, to provide for penalties, to provide that the Attorney General shall maintain a database of certain court orders, to provide for application of federal law, to provide for exceptions and an affirmative defense, to require political subdivisions to verify employment authorizations, to provide provisions relating to the award of certain contracts; and to provide provisions relating to notice from the state tax commission to certain employers.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1196/,
S1197,,Lay on Table,Motion to Lay on the Table - PASSED,2009-04-16,2009-04-10,,"['Senator LeFavour', 'Representative Henderson']",,"APPROPRIATIONS - DIVISION OF VOCATIONAL REHABILITATION - Appropriates $27,386,700 to the Division of Vocational Rehabilitation; limits the number of full-time equivalent positions to 151; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/S1197/,
